REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,ECO,ECO_LABEL,OCU,OCU_LABEL,TIME_PERIOD,VALUE
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_SKILL_L2,Skill level 2 ~ medium,2024,34.09
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_SKILL_L1,Skill level 1 ~ low,2024,35.14
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_H,H. Transportation and storage,OCU_SKILL_TOTAL,Total,2024,37.62
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_H,H. Transportation and storage,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,38.44
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_H,H. Transportation and storage,OCU_SKILL_L2,Skill level 2 ~ medium,2024,37.61
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_H,H. Transportation and storage,OCU_SKILL_L1,Skill level 1 ~ low,2024,36.99
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_SKILL_TOTAL,Total,2024,33.21
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,39.05
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_SKILL_L2,Skill level 2 ~ medium,2024,33.35
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_SKILL_L1,Skill level 1 ~ low,2024,29.88
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_J,J. Information and communication,OCU_SKILL_TOTAL,Total,2024,37.55
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_J,J. Information and communication,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,38.01
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_J,J. Information and communication,OCU_SKILL_L2,Skill level 2 ~ medium,2024,35.42
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_J,J. Information and communication,OCU_SKILL_L1,Skill level 1 ~ low,2024,28.32
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_K,K. Financial and insurance activities,OCU_SKILL_TOTAL,Total,2024,36.17
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_K,K. Financial and insurance activities,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,37.03
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_K,K. Financial and insurance activities,OCU_SKILL_L2,Skill level 2 ~ medium,2024,34.43
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_K,K. Financial and insurance activities,OCU_SKILL_L1,Skill level 1 ~ low,2024,23.53
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_L,L. Real estate activities,OCU_SKILL_TOTAL,Total,2024,33.68
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_L,L. Real estate activities,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,34.74
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_L,L. Real estate activities,OCU_SKILL_L2,Skill level 2 ~ medium,2024,31.79
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_L,L. Real estate activities,OCU_SKILL_L1,Skill level 1 ~ low,2024,34.87
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_SKILL_TOTAL,Total,2024,35.64
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,36.92
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_SKILL_L2,Skill level 2 ~ medium,2024,33.57
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_SKILL_L1,Skill level 1 ~ low,2024,31.28
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_N,N. Administrative and support service activities,OCU_SKILL_TOTAL,Total,2024,31.9
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_N,N. Administrative and support service activities,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,36.75
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_N,N. Administrative and support service activities,OCU_SKILL_L2,Skill level 2 ~ medium,2024,34.44
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_N,N. Administrative and support service activities,OCU_SKILL_L1,Skill level 1 ~ low,2024,27.8
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_O,O. Public administration and defence; compulsory social security,OCU_SKILL_TOTAL,Total,2024,35.71
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_O,O. Public administration and defence; compulsory social security,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,35.96
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_O,O. Public administration and defence; compulsory social security,OCU_SKILL_L2,Skill level 2 ~ medium,2024,35.14
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_O,O. Public administration and defence; compulsory social security,OCU_SKILL_L1,Skill level 1 ~ low,2024,33.18
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_O,O. Public administration and defence; compulsory social security,OCU_SKILL_X,Not elsewhere classified,2024,36.82
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_P,P. Education,OCU_SKILL_TOTAL,Total,2024,26.84
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_P,P. Education,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,25.49
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_P,P. Education,OCU_SKILL_L2,Skill level 2 ~ medium,2024,31.94
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_P,P. Education,OCU_SKILL_L1,Skill level 1 ~ low,2024,33.15
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_P,P. Education,OCU_SKILL_X,Not elsewhere classified,2024,
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_Q,Q. Human health and social work activities,OCU_SKILL_TOTAL,Total,2024,33.93
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_Q,Q. Human health and social work activities,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,34.93
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_Q,Q. Human health and social work activities,OCU_SKILL_L2,Skill level 2 ~ medium,2024,33.0
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_Q,Q. Human health and social work activities,OCU_SKILL_L1,Skill level 1 ~ low,2024,29.8
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_Q,Q. Human health and social work activities,OCU_SKILL_X,Not elsewhere classified,2023,
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_R,"R. Arts, entertainment and recreation",OCU_SKILL_TOTAL,Total,2024,32.27
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_R,"R. Arts, entertainment and recreation",OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,31.98
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_R,"R. Arts, entertainment and recreation",OCU_SKILL_L2,Skill level 2 ~ medium,2024,32.77
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_R,"R. Arts, entertainment and recreation",OCU_SKILL_L1,Skill level 1 ~ low,2024,31.26
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_S,S. Other service activities,OCU_SKILL_TOTAL,Total,2024,33.37
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_S,S. Other service activities,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,36.34
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_S,S. Other service activities,OCU_SKILL_L2,Skill level 2 ~ medium,2024,33.33
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_S,S. Other service activities,OCU_SKILL_L1,Skill level 1 ~ low,2024,29.18
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_T,T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,OCU_SKILL_TOTAL,Total,2024,29.29
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_T,T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,35.33
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_T,T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,OCU_SKILL_L2,Skill level 2 ~ medium,2024,35.37
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_T,T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,OCU_SKILL_L1,Skill level 1 ~ low,2024,24.39
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_U,U. Activities of extraterritorial organizations and bodies,OCU_SKILL_TOTAL,Total,2024,38.07
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_U,U. Activities of extraterritorial organizations and bodies,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,36.62
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_U,U. Activities of extraterritorial organizations and bodies,OCU_SKILL_L2,Skill level 2 ~ medium,2024,39.7
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_U,U. Activities of extraterritorial organizations and bodies,OCU_SKILL_L1,Skill level 1 ~ low,2024,
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_U,U. Activities of extraterritorial organizations and bodies,OCU_SKILL_X,Not elsewhere classified,2024,39.35
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_TOTAL,Total,2024,34.95
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_1,1. Managers,2024,40.03
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_2,2. Professionals,2024,32.17
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_3,3. Technicians and associate professionals,2024,36.5
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_4,4. Clerical support workers,2024,34.44
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_5,5. Service and sales workers,2024,33.48
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,36.92
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_7,7. Craft and related trades workers,2024,38.04
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,38.1
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_9,9. Elementary occupations,2024,32.5
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_0,0. Armed forces occupations,2024,36.82
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_TOTAL,Total,2024,37.2
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_1,1. Managers,2024,33.79
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_2,2. Professionals,2024,37.14
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_3,3. Technicians and associate professionals,2024,35.86
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_4,4. Clerical support workers,2024,34.01
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_5,5. Service and sales workers,2024,36.91
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,37.51
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_7,7. Craft and related trades workers,2024,35.16
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,38.59
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_9,9. Elementary occupations,2024,37.22
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_TOTAL,Total,2024,40.74
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_1,1. Managers,2024,
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_2,2. Professionals,2024,42.58
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_3,3. Technicians and associate professionals,2024,39.72
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_4,4. Clerical support workers,2024,40.37
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_5,5. Service and sales workers,2024,
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_7,7. Craft and related trades workers,2024,40.04
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,41.58
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_9,9. Elementary occupations,2024,39.3
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_TOTAL,Total,2024,37.81
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_1,1. Managers,2024,41.51
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_2,2. Professionals,2024,39.13
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_3,3. Technicians and associate professionals,2024,38.28
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_4,4. Clerical support workers,2024,36.27
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_5,5. Service and sales workers,2024,34.43
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,37.16
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_7,7. Craft and related trades workers,2024,37.87
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,37.73
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_9,9. Elementary occupations,2024,37.49
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_TOTAL,Total,2024,37.86
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_1,1. Managers,2024,45.61
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_2,2. Professionals,2024,38.48
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_3,3. Technicians and associate professionals,2024,37.39
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_4,4. Clerical support workers,2024,36.39
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_5,5. Service and sales workers,2024,35.01
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_7,7. Craft and related trades workers,2024,39.36
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,39.32
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_9,9. Elementary occupations,2024,38.48
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_TOTAL,Total,2024,36.84
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_1,1. Managers,2024,44.96
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_2,2. Professionals,2024,36.98
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_3,3. Technicians and associate professionals,2024,37.4
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_4,4. Clerical support workers,2024,35.1
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_5,5. Service and sales workers,2024,38.57
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_7,7. Craft and related trades workers,2024,37.44
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,38.79
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_9,9. Elementary occupations,2024,36.19
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_F,F. Construction,OCU_ISCO08_TOTAL,Total,2024,38.14
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_F,F. Construction,OCU_ISCO08_1,1. Managers,2024,42.99
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_F,F. Construction,OCU_ISCO08_2,2. Professionals,2024,38.72
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_F,F. Construction,OCU_ISCO08_3,3. Technicians and associate professionals,2024,37.87
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_F,F. Construction,OCU_ISCO08_4,4. Clerical support workers,2024,32.78
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_F,F. Construction,OCU_ISCO08_5,5. Service and sales workers,2024,35.9
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_F,F. Construction,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_F,F. Construction,OCU_ISCO08_7,7. Craft and related trades workers,2024,38.74
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_F,F. Construction,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,39.31
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_F,F. Construction,OCU_ISCO08_9,9. Elementary occupations,2024,38.08
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_TOTAL,Total,2024,34.78
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_1,1. Managers,2024,41.23
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_2,2. Professionals,2024,36.02
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_3,3. Technicians and associate professionals,2024,37.25
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_4,4. Clerical support workers,2024,34.96
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_5,5. Service and sales workers,2024,32.6
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,35.86
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_7,7. Craft and related trades workers,2024,38.04
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,38.71
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_9,9. Elementary occupations,2024,35.14
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_TOTAL,Total,2024,37.62
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_1,1. Managers,2024,41.15
ITA,Italy,A,Annual,HOW_XEES_NB,Average weekly hours actually worked per employee,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_2,2. Professionals,2024,38.47
