REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,ECO,ECO_LABEL,OCU,OCU_LABEL,TIME_PERIOD,VALUE
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_TOTAL,Total,OCU_ISCO08_X,X. Not elsewhere classified,2024,29.76
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_TOTAL,Total,2024,42.26
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_1,1. Managers,2024,40.29
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_2,2. Professionals,2024,35.44
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_3,3. Technicians and associate professionals,2024,37.47
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_4,4. Clerical support workers,2024,22.77
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_5,5. Service and sales workers,2024,26.9
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,47.81
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_7,7. Craft and related trades workers,2024,37.92
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,36.38
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_9,9. Elementary occupations,2024,32.27
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_AGR,Agriculture,OCU_ISCO08_X,X. Not elsewhere classified,2024,25.78
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_TOTAL,Total,2024,38.83
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_1,1. Managers,2024,42.86
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_2,2. Professionals,2024,39.62
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_3,3. Technicians and associate professionals,2024,38.65
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_4,4. Clerical support workers,2024,34.97
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_5,5. Service and sales workers,2024,30.97
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_7,7. Craft and related trades workers,2024,39.19
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,39.57
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_9,9. Elementary occupations,2024,37.02
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MAN,Manufacturing,OCU_ISCO08_X,X. Not elsewhere classified,2024,36.47
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_TOTAL,Total,2024,39.0
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_1,1. Managers,2024,42.32
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_2,2. Professionals,2024,38.36
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_3,3. Technicians and associate professionals,2024,40.71
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_4,4. Clerical support workers,2024,28.84
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_5,5. Service and sales workers,2024,34.82
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,33.18
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_7,7. Craft and related trades workers,2024,39.56
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,42.15
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_9,9. Elementary occupations,2024,37.41
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_CON,Construction,OCU_ISCO08_X,X. Not elsewhere classified,2024,34.78
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_TOTAL,Total,2024,39.76
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_1,1. Managers,2024,41.79
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_2,2. Professionals,2024,38.2
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_3,3. Technicians and associate professionals,2024,40.23
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_4,4. Clerical support workers,2024,34.61
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_5,5. Service and sales workers,2024,36.49
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_7,7. Craft and related trades workers,2024,41.19
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,44.36
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_9,9. Elementary occupations,2024,39.71
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MEL,"Mining and quarrying; Electricity, gas and water supply",OCU_ISCO08_X,X. Not elsewhere classified,2024,34.75
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_TOTAL,Total,2024,36.32
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_1,1. Managers,2024,41.76
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_2,2. Professionals,2024,38.22
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_3,3. Technicians and associate professionals,2024,36.87
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_4,4. Clerical support workers,2024,34.39
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_5,5. Service and sales workers,2024,31.95
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,38.03
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_7,7. Craft and related trades workers,2024,38.08
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,38.47
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_9,9. Elementary occupations,2024,29.46
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_0,0. Armed forces occupations,2024,
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_MKT,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_ISCO08_X,X. Not elsewhere classified,2024,31.86
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_TOTAL,Total,2024,31.14
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_1,1. Managers,2024,38.03
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_2,2. Professionals,2024,31.86
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_3,3. Technicians and associate professionals,2024,31.92
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_4,4. Clerical support workers,2024,30.36
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_5,5. Service and sales workers,2024,29.78
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,34.44
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_7,7. Craft and related trades workers,2024,33.55
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,33.74
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_9,9. Elementary occupations,2024,21.65
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_0,0. Armed forces occupations,2024,48.25
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_PUB,"Public Administration, Community, Social and other Services and Activities",OCU_ISCO08_X,X. Not elsewhere classified,2024,26.37
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_X,Not classified,OCU_ISCO08_TOTAL,Total,2024,30.49
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_X,Not classified,OCU_ISCO08_1,1. Managers,2024,
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_X,Not classified,OCU_ISCO08_2,2. Professionals,2024,
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_X,Not classified,OCU_ISCO08_4,4. Clerical support workers,2024,30.12
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_X,Not classified,OCU_ISCO08_5,5. Service and sales workers,2024,40.55
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_X,Not classified,OCU_ISCO08_7,7. Craft and related trades workers,2024,
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_AGGREGATE_X,Not classified,OCU_ISCO08_9,9. Elementary occupations,2024,27.11
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_TOTAL,Total,OCU_SKILL_TOTAL,Total,2024,35.21
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_TOTAL,Total,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,36.3
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_TOTAL,Total,OCU_SKILL_L2,Skill level 2 ~ medium,2024,34.92
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_TOTAL,Total,OCU_SKILL_L1,Skill level 1 ~ low,2024,29.23
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_TOTAL,Total,OCU_SKILL_X,Not elsewhere classified,2024,30.58
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_SKILL_TOTAL,Total,2024,42.26
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,37.13
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_SKILL_L2,Skill level 2 ~ medium,2024,45.57
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_SKILL_L1,Skill level 1 ~ low,2024,32.27
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_SKILL_X,Not elsewhere classified,2024,25.78
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_B,B. Mining and quarrying,OCU_SKILL_TOTAL,Total,2024,43.08
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_B,B. Mining and quarrying,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_B,B. Mining and quarrying,OCU_SKILL_L2,Skill level 2 ~ medium,2024,43.86
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_C,C. Manufacturing,OCU_SKILL_TOTAL,Total,2024,38.83
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_C,C. Manufacturing,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,40.22
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_C,C. Manufacturing,OCU_SKILL_L2,Skill level 2 ~ medium,2024,37.86
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_C,C. Manufacturing,OCU_SKILL_L1,Skill level 1 ~ low,2024,37.02
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_C,C. Manufacturing,OCU_SKILL_X,Not elsewhere classified,2024,36.47
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_SKILL_TOTAL,Total,2024,39.3
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,39.74
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_SKILL_L2,Skill level 2 ~ medium,2024,39.19
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_SKILL_L1,Skill level 1 ~ low,2024,30.4
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_SKILL_TOTAL,Total,2024,39.94
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,40.41
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_SKILL_L2,Skill level 2 ~ medium,2024,39.19
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_SKILL_L1,Skill level 1 ~ low,2024,41.11
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_SKILL_X,Not elsewhere classified,2024,
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_F,F. Construction,OCU_SKILL_TOTAL,Total,2024,39.0
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_F,F. Construction,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,40.78
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_F,F. Construction,OCU_SKILL_L2,Skill level 2 ~ medium,2024,38.45
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_F,F. Construction,OCU_SKILL_L1,Skill level 1 ~ low,2024,37.41
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_F,F. Construction,OCU_SKILL_X,Not elsewhere classified,2024,34.78
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_SKILL_TOTAL,Total,2024,35.7
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,39.2
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_SKILL_L2,Skill level 2 ~ medium,2024,33.81
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_SKILL_L1,Skill level 1 ~ low,2024,32.49
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_SKILL_X,Not elsewhere classified,2024,32.54
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_H,H. Transportation and storage,OCU_SKILL_TOTAL,Total,2024,38.0
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_H,H. Transportation and storage,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,40.01
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_H,H. Transportation and storage,OCU_SKILL_L2,Skill level 2 ~ medium,2024,37.73
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_H,H. Transportation and storage,OCU_SKILL_L1,Skill level 1 ~ low,2024,31.7
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_H,H. Transportation and storage,OCU_SKILL_X,Not elsewhere classified,2024,35.52
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_SKILL_TOTAL,Total,2024,35.4
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,42.44
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_SKILL_L2,Skill level 2 ~ medium,2024,33.03
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_SKILL_L1,Skill level 1 ~ low,2024,32.03
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_SKILL_X,Not elsewhere classified,2024,29.96
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_J,J. Information and communication,OCU_SKILL_TOTAL,Total,2024,37.25
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_J,J. Information and communication,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,38.17
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_J,J. Information and communication,OCU_SKILL_L2,Skill level 2 ~ medium,2024,31.89
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_J,J. Information and communication,OCU_SKILL_L1,Skill level 1 ~ low,2024,17.92
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_K,K. Financial and insurance activities,OCU_SKILL_TOTAL,Total,2024,39.24
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_K,K. Financial and insurance activities,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,40.33
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_K,K. Financial and insurance activities,OCU_SKILL_L2,Skill level 2 ~ medium,2024,37.74
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_K,K. Financial and insurance activities,OCU_SKILL_L1,Skill level 1 ~ low,2024,32.63
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_K,K. Financial and insurance activities,OCU_SKILL_X,Not elsewhere classified,2024,36.64
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_L,L. Real estate activities,OCU_SKILL_TOTAL,Total,2024,30.4
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_L,L. Real estate activities,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,34.1
CHE,Switzerland,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,ECO_ISIC4_L,L. Real estate activities,OCU_SKILL_L2,Skill level 2 ~ medium,2024,25.33
