REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,ECO,ECO_LABEL,OCU,OCU_LABEL,TIME_PERIOD,VALUE
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_S,S. Other service activities,OCU_SKILL_L2,Skill level 2 ~ medium,2024,22.415
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_S,S. Other service activities,OCU_SKILL_L1,Skill level 1 ~ low,2024,1.245
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_T,T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,OCU_SKILL_TOTAL,Total,2024,2.639
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_T,T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,OCU_SKILL_L2,Skill level 2 ~ medium,2024,2.639
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_T,T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,OCU_SKILL_L1,Skill level 1 ~ low,2022,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_U,U. Activities of extraterritorial organizations and bodies,OCU_SKILL_TOTAL,Total,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_U,U. Activities of extraterritorial organizations and bodies,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_X,X. Not elsewhere classified,OCU_SKILL_TOTAL,Total,2023,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_X,X. Not elsewhere classified,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2021,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_X,X. Not elsewhere classified,OCU_SKILL_L2,Skill level 2 ~ medium,2020,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_X,X. Not elsewhere classified,OCU_SKILL_X,Not elsewhere classified,2023,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_TOTAL,Total,2024,4386.457
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_1,1. Managers,2024,228.614
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_2,2. Professionals,2024,882.1
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_3,3. Technicians and associate professionals,2024,745.083
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_4,4. Clerical support workers,2024,342.243
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_5,5. Service and sales workers,2024,630.273
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,34.687
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_7,7. Craft and related trades workers,2024,610.45
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,648.855
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_9,9. Elementary occupations,2024,259.611
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_TOTAL,Total,OCU_ISCO08_X,X. Not elsewhere classified,2023,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_TOTAL,Total,2024,112.219
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_1,1. Managers,2024,6.898
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_2,2. Professionals,2024,6.792
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_3,3. Technicians and associate professionals,2024,18.121
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_4,4. Clerical support workers,2024,3.16
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_5,5. Service and sales workers,2024,2.984
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,27.068
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_7,7. Craft and related trades workers,2024,10.556
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,28.532
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_A,A. Agriculture; forestry and fishing,OCU_ISCO08_9,9. Elementary occupations,2024,8.109
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_TOTAL,Total,2024,18.897
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_1,1. Managers,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_2,2. Professionals,2024,1.196
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_3,3. Technicians and associate professionals,2024,2.236
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_4,4. Clerical support workers,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_5,5. Service and sales workers,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2023,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_7,7. Craft and related trades workers,2024,4.403
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,8.853
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_9,9. Elementary occupations,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_B,B. Mining and quarrying,OCU_ISCO08_X,X. Not elsewhere classified,2016,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_TOTAL,Total,2024,1229.661
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_1,1. Managers,2024,42.73
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_2,2. Professionals,2024,99.893
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_3,3. Technicians and associate professionals,2024,198.137
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_4,4. Clerical support workers,2024,71.244
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_5,5. Service and sales workers,2024,16.062
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_7,7. Craft and related trades workers,2024,356.15
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,345.242
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_9,9. Elementary occupations,2024,99.594
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_C,C. Manufacturing,OCU_ISCO08_X,X. Not elsewhere classified,2023,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_TOTAL,Total,2024,62.269
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_1,1. Managers,2024,4.016
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_2,2. Professionals,2024,12.876
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_3,3. Technicians and associate professionals,2024,14.237
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_4,4. Clerical support workers,2024,7.295
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_5,5. Service and sales workers,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_7,7. Craft and related trades workers,2024,17.272
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,4.792
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_9,9. Elementary occupations,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_D,"D. Electricity; gas, steam and air conditioning supply",OCU_ISCO08_X,X. Not elsewhere classified,2015,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_TOTAL,Total,2024,70.545
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_1,1. Managers,2024,3.735
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_2,2. Professionals,2024,4.44
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_3,3. Technicians and associate professionals,2024,12.254
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_4,4. Clerical support workers,2024,3.728
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_5,5. Service and sales workers,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_7,7. Craft and related trades workers,2024,8.076
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,23.443
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_E,"E. Water supply; sewerage, waste management and remediation activities",OCU_ISCO08_9,9. Elementary occupations,2024,13.224
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_F,F. Construction,OCU_ISCO08_TOTAL,Total,2024,252.064
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_F,F. Construction,OCU_ISCO08_1,1. Managers,2024,21.728
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_F,F. Construction,OCU_ISCO08_2,2. Professionals,2024,22.027
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_F,F. Construction,OCU_ISCO08_3,3. Technicians and associate professionals,2024,38.733
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_F,F. Construction,OCU_ISCO08_4,4. Clerical support workers,2024,9.195
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_F,F. Construction,OCU_ISCO08_5,5. Service and sales workers,2024,1.794
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_F,F. Construction,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_F,F. Construction,OCU_ISCO08_7,7. Craft and related trades workers,2024,117.895
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_F,F. Construction,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,30.189
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_F,F. Construction,OCU_ISCO08_9,9. Elementary occupations,2024,10.294
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_TOTAL,Total,2024,481.686
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_1,1. Managers,2024,31.96
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_2,2. Professionals,2024,37.377
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_3,3. Technicians and associate professionals,2024,68.628
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_4,4. Clerical support workers,2024,39.398
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_5,5. Service and sales workers,2024,213.451
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_7,7. Craft and related trades workers,2024,38.793
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,35.793
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_G,G. Wholesale and retail trade; repair of motor vehicles and motorcycles,OCU_ISCO08_9,9. Elementary occupations,2024,15.195
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_TOTAL,Total,2024,278.22
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_1,1. Managers,2024,8.334
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_2,2. Professionals,2024,9.249
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_3,3. Technicians and associate professionals,2024,23.822
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_4,4. Clerical support workers,2024,57.939
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_5,5. Service and sales workers,2024,10.32
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2021,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_7,7. Craft and related trades workers,2024,17.889
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,140.002
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_H,H. Transportation and storage,OCU_ISCO08_9,9. Elementary occupations,2024,10.665
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_ISCO08_TOTAL,Total,2024,134.994
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_ISCO08_1,1. Managers,2024,6.483
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_ISCO08_2,2. Professionals,2024,1.933
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_ISCO08_3,3. Technicians and associate professionals,2024,7.104
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_ISCO08_4,4. Clerical support workers,2024,9.356
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_ISCO08_5,5. Service and sales workers,2024,89.706
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_ISCO08_7,7. Craft and related trades workers,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,3.243
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_I,I. Accommodation and food service activities,OCU_ISCO08_9,9. Elementary occupations,2024,15.667
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_J,J. Information and communication,OCU_ISCO08_TOTAL,Total,2024,141.862
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_J,J. Information and communication,OCU_ISCO08_1,1. Managers,2024,10.828
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_J,J. Information and communication,OCU_ISCO08_2,2. Professionals,2024,87.933
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_J,J. Information and communication,OCU_ISCO08_3,3. Technicians and associate professionals,2024,24.924
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_J,J. Information and communication,OCU_ISCO08_4,4. Clerical support workers,2024,12.5
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_J,J. Information and communication,OCU_ISCO08_5,5. Service and sales workers,2024,2.176
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_J,J. Information and communication,OCU_ISCO08_7,7. Craft and related trades workers,2024,2.881
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_J,J. Information and communication,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2021,0.588
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_J,J. Information and communication,OCU_ISCO08_9,9. Elementary occupations,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_K,K. Financial and insurance activities,OCU_ISCO08_TOTAL,Total,2024,85.195
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_K,K. Financial and insurance activities,OCU_ISCO08_1,1. Managers,2024,5.781
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_K,K. Financial and insurance activities,OCU_ISCO08_2,2. Professionals,2024,41.314
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_K,K. Financial and insurance activities,OCU_ISCO08_3,3. Technicians and associate professionals,2024,27.693
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_K,K. Financial and insurance activities,OCU_ISCO08_4,4. Clerical support workers,2024,9.077
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_K,K. Financial and insurance activities,OCU_ISCO08_5,5. Service and sales workers,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_K,K. Financial and insurance activities,OCU_ISCO08_7,7. Craft and related trades workers,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_K,K. Financial and insurance activities,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2020,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_K,K. Financial and insurance activities,OCU_ISCO08_9,9. Elementary occupations,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_L,L. Real estate activities,OCU_ISCO08_TOTAL,Total,2024,19.91
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_L,L. Real estate activities,OCU_ISCO08_1,1. Managers,2024,3.727
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_L,L. Real estate activities,OCU_ISCO08_2,2. Professionals,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_L,L. Real estate activities,OCU_ISCO08_3,3. Technicians and associate professionals,2024,5.669
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_L,L. Real estate activities,OCU_ISCO08_4,4. Clerical support workers,2024,4.816
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_L,L. Real estate activities,OCU_ISCO08_5,5. Service and sales workers,2024,3.237
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_L,L. Real estate activities,OCU_ISCO08_7,7. Craft and related trades workers,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_L,L. Real estate activities,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2023,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_L,L. Real estate activities,OCU_ISCO08_9,9. Elementary occupations,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_ISCO08_TOTAL,Total,2024,134.435
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_ISCO08_1,1. Managers,2024,9.155
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_ISCO08_2,2. Professionals,2024,67.951
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_ISCO08_3,3. Technicians and associate professionals,2024,41.48
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_ISCO08_4,4. Clerical support workers,2024,11.093
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_ISCO08_5,5. Service and sales workers,2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_ISCO08_7,7. Craft and related trades workers,2024,1.288
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_M,"M. Professional, scientific and technical activities",OCU_ISCO08_9,9. Elementary occupations,2024,1.5
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_N,N. Administrative and support service activities,OCU_ISCO08_TOTAL,Total,2024,95.667
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_N,N. Administrative and support service activities,OCU_ISCO08_1,1. Managers,2024,5.511
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_N,N. Administrative and support service activities,OCU_ISCO08_2,2. Professionals,2024,3.92
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_N,N. Administrative and support service activities,OCU_ISCO08_3,3. Technicians and associate professionals,2024,8.272
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_N,N. Administrative and support service activities,OCU_ISCO08_4,4. Clerical support workers,2024,15.493
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_N,N. Administrative and support service activities,OCU_ISCO08_5,5. Service and sales workers,2024,24.703
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_N,N. Administrative and support service activities,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2024,2.164
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_N,N. Administrative and support service activities,OCU_ISCO08_7,7. Craft and related trades workers,2024,3.193
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_N,N. Administrative and support service activities,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2024,7.466
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_N,N. Administrative and support service activities,OCU_ISCO08_9,9. Elementary occupations,2024,24.945
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_O,O. Public administration and defence; compulsory social security,OCU_ISCO08_TOTAL,Total,2024,348.587
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_O,O. Public administration and defence; compulsory social security,OCU_ISCO08_1,1. Managers,2024,26.299
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_O,O. Public administration and defence; compulsory social security,OCU_ISCO08_2,2. Professionals,2024,62.162
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_O,O. Public administration and defence; compulsory social security,OCU_ISCO08_3,3. Technicians and associate professionals,2024,119.286
CZE,Czechia,A,Annual,EES_TEES_NB,Employees,ECO_ISIC4_O,O. Public administration and defence; compulsory social security,OCU_ISCO08_4,4. Clerical support workers,2024,44.336
